Time XAccel YAccel ZAccel
498.286 2.920 2.360 1.800
498.571 2.840 2.360 1.800
498.855 3.000 2.120 1.880
499.140 3.080 2.120 1.880
499.433 2.920 2.200 1.880
499.719 2.920 2.200 1.880
500.003 3.000 1.960 1.880
500.288 2.920 2.120 1.880
500.573 2.920 2.200 1.880
500.857 3.000 2.200 1.800
501.164 3.000 2.040 1.640
501.447 3.000 2.200 1.720
501.732 2.920 2.040 1.880
502.017 2.920 2.120 1.880
502.301 2.840 2.280 1.800
502.586 2.920 2.120 1.640
502.871 2.920 2.120 1.800
503.163 2.920 2.120 1.800
503.448 2.840 2.200 1.960
503.733 2.920 2.200 1.800
504.017 2.920 2.200 1.800
504.302 2.920 2.200 1.800
504.587 2.920 2.200 1.720
504.871 2.920 2.200 1.800
505.156 2.920 2.120 1.800
505.440 2.920 2.200 1.800
505.724 2.920 2.120 1.800
506.009 2.920 2.120 1.800
506.294 2.920 2.120 1.800
506.579 2.920 2.120 1.800
506.863 2.920 2.120 1.800
507.156 3.000 2.040 1.880
507.441 2.920 2.120 1.880
507.725 2.920 2.200 1.800
508.010 2.920 2.200 1.880
508.295 2.920 2.120 1.880
508.579 2.920 2.120 1.800
508.864 2.840 2.040 1.880
509.149 3.080 2.120 1.800
509.433 2.840 2.120 1.880
509.718 2.760 2.040 1.960
510.003 3.000 2.120 1.400
510.287 2.840 2.040 1.560
510.596 2.840 2.040 1.560
510.890 2.840 1.960 1.560
511.174 2.920 1.880 1.640
511.459 2.840 1.880 1.720
511.743 2.920 1.960 1.640
512.027 2.840 1.880 1.800
512.312 3.000 2.040 1.560
512.597 2.920 1.800 1.560
512.890 2.920 1.880 1.640
513.177 2.920 1.960 1.640
513.463 2.840 1.960 1.800
513.749 2.920 1.960 1.720
514.056 2.920 1.880 1.640
514.341 2.920 2.040 1.560
514.626 2.920 2.040 1.640
514.920 2.920 2.040 1.640
515.205 2.920 2.040 1.480
515.490 2.840 1.960 1.720
515.775 3.240 1.960 1.960
516.061 3.080 1.720 1.800
516.345 2.920 1.960 1.640
516.631 2.920 2.120 2.040
516.916 3.000 2.040 1.800
517.201 2.920 2.120 1.800
517.486 2.920 2.040 1.960
517.772 3.000 2.040 1.960
518.057 3.000 2.120 1.960
518.342 3.000 2.120 1.960
518.636 3.000 2.120 1.960
518.921 3.000 2.120 1.960
519.206 3.000 2.120 1.960
519.491 3.000 2.120 1.960
519.777 3.000 2.120 1.960
520.062 3.000 2.120 1.960
520.347 3.000 2.120 1.960
520.632 3.000 2.120 1.960
520.918 3.000 2.120 1.960
521.202 3.000 2.120 1.960
521.488 3.000 2.120 1.960
521.773 3.000 2.120 1.960
522.058 3.000 2.120 1.960
522.352 3.000 2.120 1.960
522.637 3.000 2.120 1.960
522.923 3.000 2.120 1.960
523.207 3.000 2.120 1.960
523.493 3.000 2.120 1.960
523.778 3.000 2.120 1.960
524.062 3.000 2.120 1.960
524.348 3.000 2.120 1.960
524.633 3.000 2.120 1.960
524.918 3.000 2.120 1.960
525.203 3.000 2.120 1.960
525.489 3.000 2.120 1.960
525.773 3.000 2.120 1.960
526.059 3.000 2.120 1.960
526.368 3.000 2.120 1.960
526.654 3.000 2.120 1.960
526.960 3.000 2.120 1.960
527.246 3.000 2.120 1.960
527.531 3.000 2.120 1.960
527.816 3.000 2.120 1.960
528.102 3.000 2.120 1.960
528.387 3.000 2.120 1.960
528.672 3.000 2.120 1.960
528.957 3.000 2.120 1.960
529.243 3.000 2.120 1.960
529.528 3.000 2.120 1.960
529.813 3.000 2.120 1.960
530.107 3.000 2.120 1.960
530.393 3.000 2.120 1.960
530.677 3.000 2.120 1.960
530.963 3.000 2.120 1.960
531.249 3.000 2.120 1.960
531.533 3.000 2.120 1.960
531.819 3.000 2.120 1.960
532.104 3.000 2.120 1.960
532.389 3.000 2.120 1.960
532.675 3.000 2.120 1.960
532.960 3.000 2.120 1.960
533.246 3.000 2.120 1.960
533.530 3.000 2.120 1.960
533.816 3.000 2.120 1.960
534.110 3.000 2.120 1.960
534.395 3.000 2.120 1.960
534.681 3.000 2.120 1.960
534.966 3.000 2.120 1.960
535.252 3.000 2.120 1.960
535.537 3.000 2.120 1.960
535.822 3.000 2.120 1.960
536.108 3.000 2.120 1.960
536.393 3.000 2.120 1.960
536.678 3.000 2.120 1.960
536.964 3.000 2.120 1.960
537.249 3.000 2.120 1.960
537.534 3.000 2.120 1.960
537.828 3.000 2.120 1.960
538.114 3.000 2.120 1.960
538.398 3.000 2.120 1.960
538.684 3.000 2.120 1.960
538.970 3.000 2.120 1.960
539.254 3.000 2.120 1.960
539.540 3.000 2.120 1.960
539.847 3.000 2.120 1.960
540.134 3.000 2.120 1.960
540.420 3.000 2.120 1.960
540.706 3.000 2.120 1.960
540.993 3.000 2.120 1.960
541.279 3.000 2.120 1.960
541.566 3.000 2.120 1.960
541.860 3.000 2.120 1.960
542.146 3.000 2.120 1.960
542.433 3.000 2.120 1.960
542.743 3.000 2.120 1.960
543.030 3.000 2.120 1.960
543.316 3.000 2.120 1.960
543.602 3.000 2.120 1.960
543.889 3.000 2.120 1.960
544.175 3.000 2.120 1.960
544.461 3.000 2.120 1.960
544.747 3.000 2.120 1.960
545.034 3.000 2.120 1.960
545.319 3.000 2.120 1.960
545.614 3.000 2.120 1.960
545.901 3.000 2.120 1.960
546.188 3.000 2.120 1.960
546.474 3.000 2.120 1.960
546.760 3.000 2.120 1.960
547.047 3.000 2.120 1.960
547.342 3.000 2.120 1.960
547.629 3.000 2.120 1.960
547.914 3.000 2.120 1.960
548.200 3.000 2.120 1.960
548.486 3.000 2.120 1.960
548.771 3.000 2.120 1.960
549.057 3.000 2.120 1.960
549.343 3.000 2.120 1.960
549.637 3.000 2.120 1.960
549.922 3.000 2.120 1.960
550.208 3.000 2.120 1.960
550.494 3.000 2.120 1.960
550.779 3.000 2.120 1.960
551.065 3.000 2.120 1.960
551.351 3.000 2.120 1.960
551.637 3.000 2.120 1.960
551.923 3.000 2.120 1.960
552.209 3.000 2.120 1.960
552.495 3.000 2.120 1.960
552.803 3.000 2.120 1.960
553.089 3.000 2.120 1.960
553.383 3.000 2.120 1.960
553.669 3.000 2.120 1.960
553.955 2.920 2.040 1.960
554.241 3.000 2.120 1.960
554.526 2.840 2.120 1.960
554.812 3.000 2.120 1.960
555.098 3.000 2.120 1.960
555.384 3.000 2.120 1.960
555.670 3.000 2.120 1.960
555.956 3.000 2.120 1.960
556.241 3.000 2.120 1.960
556.527 3.000 2.120 1.960
556.813 3.000 2.120 1.960
557.099 3.000 2.120 1.960
557.408 3.000 2.120 1.960
557.694 3.000 2.120 1.960
557.979 3.000 2.120 1.960
558.264 3.000 2.120 1.960
558.550 3.000 2.120 1.960
558.834 3.000 2.120 1.960
559.120 3.000 2.120 1.960
559.406 3.000 2.120 1.960
559.690 3.000 2.120 1.960
559.976 3.000 2.120 1.960
560.262 3.000 2.120 1.960
560.546 3.000 2.120 1.960
560.832 3.000 2.120 1.960
561.126 3.000 2.120 1.960
561.411 3.000 2.120 1.960
561.696 3.000 2.120 1.960
561.982 3.000 2.120 1.960
562.267 3.000 2.120 1.960
562.552 3.000 2.120 1.960
562.838 3.000 2.120 1.960
563.123 3.000 2.120 1.960
563.408 3.000 2.120 1.960
563.694 3.000 2.120 1.960
563.979 3.000 2.120 1.960
564.265 3.000 2.120 1.960
564.550 3.000 2.120 1.960
564.835 3.000 2.120 1.960
565.129 3.000 2.120 1.960
565.413 3.000 2.120 1.960
565.723 3.000 2.120 1.960
566.008 3.000 2.120 1.960
566.294 3.000 2.120 1.960
566.580 3.000 2.120 1.960
566.865 3.000 2.120 1.960
567.151 3.000 2.120 1.960
567.437 3.000 2.120 1.960
567.723 3.000 2.120 1.960
568.008 3.000 2.120 1.960
568.294 3.000 2.120 1.960
568.580 3.000 2.120 1.960
568.874 3.000 2.120 1.960
569.159 3.000 2.120 1.960
569.445 3.000 2.120 1.960
569.732 3.000 2.120 1.960
570.017 3.000 2.120 1.960
570.303 3.000 2.120 1.960
570.589 3.000 2.120 1.960
570.874 3.000 2.120 1.960
571.160 3.000 2.120 1.960
571.447 3.000 2.120 1.960
571.733 3.000 2.120 1.960
572.018 3.000 2.120 1.960
572.304 3.000 2.120 1.960
572.590 3.000 2.120 1.960
572.884 3.000 2.120 1.960
573.169 3.000 2.120 1.960
573.455 3.000 2.120 1.960
573.742 3.000 2.120 1.960
574.027 3.000 2.120 1.960
574.313 3.000 2.120 1.960
574.599 3.000 2.120 1.960
574.884 3.000 2.120 1.960
575.196 3.000 2.120 1.960
575.481 3.000 2.120 1.960
575.767 3.000 2.120 1.960
576.053 3.000 2.120 1.960
576.339 3.000 2.120 1.960
576.632 3.000 2.120 1.960
576.919 3.000 2.120 1.960
577.205 3.000 2.120 1.960
577.491 3.000 2.120 1.960
577.776 3.000 2.120 1.960
578.062 3.000 2.120 1.960
578.348 3.000 2.120 1.960
578.656 3.000 2.120 1.960
578.942 3.000 2.120 1.960
579.227 3.000 2.120 1.960
579.513 3.000 2.120 1.960
579.799 3.000 2.120 1.960
580.084 3.000 2.120 1.960
580.370 3.000 2.120 1.960
580.664 3.000 2.120 1.960
580.951 3.000 2.120 1.960
581.236 3.000 2.120 1.960
581.522 3.000 2.120 1.960
581.841 3.000 2.120 1.960
582.132 3.000 2.120 1.960
582.417 3.000 2.120 1.960
582.704 3.000 2.120 1.960
582.989 3.000 2.120 1.960
583.275 3.000 2.120 1.960
583.561 3.000 2.120 1.960
583.846 3.000 2.120 1.960
584.132 3.000 2.120 1.960
584.426 3.000 2.120 1.960
584.712 3.000 2.120 1.960
584.997 3.000 2.120 1.960
585.283 3.000 2.120 1.960
585.569 3.000 2.120 1.960
585.855 3.000 2.120 1.960
586.140 3.000 2.120 1.960
586.426 3.000 2.120 1.960
586.712 3.000 2.120 1.960
586.997 3.000 2.120 1.960
587.283 3.000 2.120 1.960
587.569 3.000 2.120 1.960
587.854 3.000 2.120 1.960
588.140 3.000 2.120 1.960
588.454 3.000 2.120 1.960
588.739 3.000 2.120 1.960
589.025 3.000 2.120 1.960
589.310 3.000 2.120 1.960
589.594 3.000 2.120 1.960
589.879 3.000 2.120 1.960
590.165 3.000 2.120 1.960
590.449 3.000 2.120 1.960
590.734 3.000 2.120 1.960
591.019 3.000 2.120 1.960
591.304 2.920 2.040 1.960
591.611 3.000 2.120 1.960
591.897 3.000 2.120 1.960
592.190 3.000 2.120 1.960
592.476 3.000 2.120 1.960
592.761 3.000 2.120 1.960
593.046 3.000 2.120 1.960
593.332 3.000 2.120 1.960
593.617 3.000 2.120 1.960
593.903 3.000 2.120 1.960
594.188 3.000 2.120 1.960
594.474 3.000 2.120 1.960
594.759 3.000 2.120 1.960
595.044 3.000 2.120 1.960
595.330 3.000 2.120 1.960
595.615 3.000 2.120 1.960
595.909 3.000 2.120 1.960
596.195 3.000 2.120 1.960
596.481 3.000 2.120 1.960
596.765 3.000 2.120 1.960
597.051 3.000 2.120 1.960
597.337 3.000 2.120 1.960
597.622 3.000 2.120 1.960
597.907 3.000 2.120 1.960
598.193 3.000 2.200 2.040
598.478 3.000 2.040 1.960
598.763 3.000 2.120 1.960
599.049 3.000 2.120 1.960
599.334 3.000 2.120 1.960
599.620 3.000 2.120 1.960
599.914 3.000 2.120 1.960
600.199 3.000 2.120 1.960
600.484 3.000 2.120 2.040
600.770 3.000 2.120 1.960
601.056 3.000 2.120 1.960
601.342 3.000 2.120 1.960
601.626 3.000 2.120 1.960
601.912 3.000 2.120 1.960
602.198 3.000 2.120 1.960
602.483 3.000 2.120 1.960
602.768 3.000 2.120 1.960
603.054 3.000 2.120 1.960
603.339 3.000 2.120 1.960
603.633 3.000 2.120 1.960
603.919 3.000 2.120 1.960
604.205 3.000 2.120 1.960
604.513 3.240 2.200 1.960
604.799 3.240 2.200 1.960
605.083 2.360 1.800 1.960
605.368 2.840 2.040 1.960
605.654 3.080 2.440 1.800
605.938 3.000 2.440 1.720
606.224 3.080 2.520 1.480
606.509 2.760 2.440 1.080
606.794 2.440 2.360 1.160
607.079 2.280 2.120 1.080
607.364 3.080 2.200 1.400
607.683 2.840 2.200 1.400
607.968 2.520 2.120 1.240
608.254 2.920 2.280 1.320
608.538 2.760 2.200 1.480
608.824 2.840 2.200 1.640
609.109 2.840 2.120 1.560
609.394 2.920 2.120 1.560
609.679 3.000 2.040 1.480
609.965 2.840 2.200 1.560
610.249 2.840 2.200 1.480
610.535 3.080 2.040 1.560
610.820 4.200 1.720 0.440
611.105 3.240 2.040 1.320
611.398 2.840 1.880 1.400
611.684 3.160 1.960 1.320
611.969 2.760 1.880 1.560
612.254 2.920 1.960 1.480
612.539 2.520 1.960 1.400
612.825 3.080 1.960 1.480
613.109 2.840 1.800 1.640
613.395 2.840 1.880 1.480
613.680 2.840 1.880 1.480
613.965 2.680 1.880 1.400
614.250 2.840 1.880 1.480
614.536 2.920 1.960 1.480
614.820 2.840 1.880 1.480
615.106 2.840 1.960 1.400
615.399 2.840 1.960 1.400
615.685 2.840 1.960 1.480
615.969 2.840 1.960 1.400
616.255 2.840 1.880 1.400
616.549 2.520 1.800 1.720
616.834 2.680 1.960 1.480
617.119 2.920 2.040 1.480
617.429 2.840 2.040 1.480
617.713 2.840 2.040 1.480
617.999 2.840 2.040 1.480
618.285 2.840 2.040 1.480
618.569 2.840 2.040 1.480
618.855 2.840 2.040 1.480
619.165 2.840 2.040 1.480
619.450 2.840 2.040 1.480
619.736 2.920 2.040 1.480
620.021 2.840 2.040 1.480
620.306 2.840 2.040 1.480
620.592 2.920 2.040 1.480
620.877 2.840 2.040 1.480
621.162 2.920 2.040 1.480
621.448 2.840 2.040 1.480
621.733 2.920 2.040 1.480
622.018 2.920 2.040 1.480
622.304 2.920 2.040 1.480
622.590 2.920 2.040 1.480
622.874 2.840 2.040 1.480
623.168 2.920 2.040 1.480
623.454 2.920 2.040 1.480
623.739 2.840 2.040 1.480
624.024 2.920 2.040 1.480
624.310 2.920 2.040 1.480
624.596 2.920 2.040 1.480
624.880 2.920 2.040 1.480
625.166 2.920 2.040 1.480
625.452 2.920 2.040 1.480
625.736 2.920 2.040 1.560
626.022 2.920 2.040 1.480
626.308 2.920 2.040 1.480
626.593 2.920 2.040 1.480
626.886 2.920 2.040 1.480
627.172 3.640 0.920 1.080
627.458 2.600 2.200 1.160
627.742 3.080 2.520 1.720
628.028 2.680 2.280 2.760
628.314 2.360 2.280 2.600
628.599 3.080 3.000 2.040
628.884 0.600 3.480 2.280
629.170 1.400 1.960 2.520
629.455 1.400 3.480 2.360
629.740 1.480 3.480 2.360
630.026 2.040 3.080 2.200
630.334 1.960 3.320 2.520
630.619 2.440 3.080 2.360
630.912 2.120 2.840 2.360
631.196 2.520 3.400 2.120
631.481 -1.960 0.600 2.840
631.766 1.400 3.240 -1.400
632.049 3.080 2.840 2.040
632.334 2.600 2.600 1.880
632.619 1.560 2.520 1.880
632.903 1.320 3.560 2.120
633.188 2.040 3.000 1.880
633.473 2.680 3.160 2.120
633.756 2.360 3.320 1.960
634.041 1.240 2.840 3.400
634.326 1.960 3.080 2.120
634.618 1.880 3.000 1.720
634.903 1.880 2.440 1.720
635.188 1.720 3.320 2.280
635.472 1.560 3.080 2.440
635.757 1.640 2.840 2.840
636.042 0.120 3.000 2.280
636.326 1.640 2.840 1.480
636.611 1.640 2.840 1.480
636.896 1.640 2.840 1.480
637.179 1.640 2.840 1.480
637.464 1.640 2.840 1.560
637.749 1.640 2.840 1.560
638.033 1.640 2.840 1.480
638.318 1.640 2.840 1.560
638.611 1.640 2.840 1.480
638.896 1.640 2.840 1.560
639.180 1.640 2.840 1.560
639.464 1.640 2.840 1.560
639.775 1.640 2.840 1.560
640.059 1.640 2.840 1.480
640.344 1.640 2.840 1.560
640.628 1.560 2.840 1.480
640.913 1.560 2.840 1.560
641.198 1.640 2.840 1.480
641.482 1.640 2.840 1.560
641.766 1.640 2.840 1.560
642.051 1.640 2.840 1.560
642.343 1.640 2.840 1.560
642.628 1.640 2.840 1.480
642.913 1.640 2.840 1.560
643.220 1.640 2.840 1.560
643.505 1.560 2.840 1.560
643.790 1.560 2.840 1.560
644.076 1.560 2.840 1.480
644.361 1.560 2.840 1.560
644.646 1.560 2.840 1.560
644.932 1.560 2.840 1.560
645.217 1.560 2.840 1.560
645.503 1.560 2.840 1.560
645.787 1.560 2.760 1.560
646.073 1.560 2.840 1.560
646.367 1.560 2.840 1.560
646.652 1.560 2.840 1.560
646.937 1.560 2.840 1.560
647.223 1.560 2.840 1.560
647.509 5.160 2.840 1.160
647.793 1.400 3.320 1.720
648.079 0.760 1.960 2.280
648.365 -1.800 4.120 1.640
648.649 1.880 3.560 1.960
648.935 1.960 1.960 1.960
649.221 1.960 1.960 1.960
649.505 2.040 2.360 1.560
649.791 1.960 2.360 1.720
650.101 2.040 2.680 2.680
650.387 2.040 2.680 2.760
650.674 2.040 3.080 2.040
650.969 2.040 3.080 1.960
651.254 2.040 2.920 2.440
651.541 2.040 2.840 2.600
651.827 2.040 2.920 2.360
652.113 2.040 3.000 2.200
652.399 2.040 3.000 2.200
652.686 2.040 3.000 2.200
652.972 2.040 3.000 2.200
653.258 2.040 3.000 2.200
653.544 2.040 3.000 2.200
653.830 2.040 3.000 2.200
654.113 2.040 3.000 2.280
654.399 2.040 3.000 2.280
654.686 2.040 3.000 2.200
654.971 2.040 3.000 2.280
655.258 2.040 3.000 2.280
655.544 2.040 3.000 2.280
655.831 2.040 3.000 2.200
656.138 2.040 3.000 2.280
656.423 2.040 3.000 2.280
656.709 2.040 3.000 2.200
656.996 2.040 3.000 2.280
657.282 2.040 3.000 2.280
657.568 2.040 3.000 2.280
657.862 2.040 3.000 2.200
658.149 2.040 3.000 2.280
658.435 2.040 3.000 2.280
658.720 2.040 3.000 2.280
659.007 2.040 3.000 2.280
659.293 2.040 3.000 2.280
659.579 2.040 3.000 2.280
659.865 2.040 3.000 2.280
660.152 2.040 3.000 2.280
660.438 2.040 3.000 2.200
660.723 2.040 3.000 2.280
661.010 2.040 3.000 2.280
661.296 2.040 3.000 2.280
661.591 2.040 3.000 2.280
661.876 2.040 3.000 2.280
662.163 2.040 3.000 2.280
662.449 2.040 3.000 2.280
662.735 2.040 3.000 2.280
663.021 2.040 3.000 2.280
663.307 2.040 3.000 2.280
663.594 2.040 3.000 2.280
663.879 2.040 3.000 2.280
664.166 2.040 3.000 2.280
664.452 2.040 3.000 2.280
664.738 2.040 3.000 2.280
665.024 2.040 3.000 2.280
665.311 2.040 3.000 2.280
665.606 2.040 3.000 2.280
665.891 2.040 3.000 2.280
666.177 2.040 3.000 2.280
666.464 2.040 3.000 2.280
666.750 2.040 3.000 2.280
667.036 2.040 3.000 2.280
667.323 2.040 3.000 2.280
667.609 2.040 3.000 2.280
667.895 2.040 3.000 2.280
668.181 2.040 3.000 2.280
668.468 2.040 3.000 2.280
668.753 2.280 2.520 2.280
669.062 2.120 2.840 2.440
669.356 1.800 3.160 2.520
669.642 2.360 2.760 2.120
669.929 1.800 3.560 1.640
670.215 1.960 2.360 1.240
670.501 2.360 2.280 1.160
670.787 2.600 2.440 1.320
671.074 2.600 2.040 1.240
671.361 2.680 2.120 1.240
671.646 2.760 2.200 1.400
671.933 2.680 2.200 1.160
672.260 2.600 2.280 1.240
672.546 2.440 2.120 1.080
672.832 2.360 2.040 0.920
673.119 2.360 1.880 1.080
673.414 2.360 1.800 1.000
673.700 2.440 2.120 1.000
673.986 2.200 2.680 1.160
674.273 2.360 2.440 1.160
674.560 2.280 2.360 0.920
674.845 2.600 2.600 1.240
675.132 2.680 2.120 1.560
675.419 2.360 2.200 1.000
675.704 2.840 1.960 1.560
675.991 3.240 2.040 1.160
676.278 3.080 1.800 1.640
676.564 2.840 2.040 1.720
676.850 3.000 2.200 1.720
677.145 2.920 2.280 1.880
677.432 2.920 2.280 1.800
677.718 3.080 2.200 1.960
678.004 3.000 2.200 1.960
678.291 3.000 2.120 2.040
678.578 3.080 2.040 2.120
678.863 3.000 2.120 1.960
679.150 2.920 1.960 1.880
679.437 3.000 2.120 1.880
679.723 3.000 2.200 1.800
680.009 2.840 2.120 1.880
680.296 3.000 2.120 1.960
680.583 3.000 2.120 1.960
680.868 2.920 2.120 1.880
681.163 3.160 1.960 2.040
681.467 3.400 2.040 2.280
681.754 3.080 2.120 2.040
682.063 3.000 2.200 1.880
682.376 2.840 2.280 1.800
682.668 2.920 2.040 1.960
682.954 2.760 2.200 1.640
683.241 2.920 2.120 1.720
683.529 3.000 2.040 1.800
683.815 3.080 2.040 1.880
684.102 2.920 1.960 1.720
684.390 3.000 1.960 1.800
684.677 3.080 1.960 1.720
684.973 2.840 2.120 1.880
685.259 3.080 2.040 1.880
685.561 2.920 1.960 1.800
685.846 2.920 2.120 1.880
686.132 2.840 2.040 1.880
686.416 3.080 1.960 2.120
686.701 3.080 1.880 2.120
686.986 3.240 1.960 2.120
687.270 3.400 2.280 2.200
687.556 3.080 2.280 2.120
687.841 3.080 2.040 2.200
688.126 2.760 1.880 2.120
688.411 2.920 1.560 2.360
688.696 3.160 1.880 2.280
688.989 3.000 1.880 1.880
689.273 3.240 2.120 1.800
689.558 3.000 1.720 1.640
689.843 2.520 1.960 1.800
690.127 3.960 1.960 1.960
690.411 2.840 1.720 2.040
690.696 3.000 1.560 1.560
690.980 3.160 1.880 1.800
691.265 2.920 2.040 1.720
691.550 3.080 2.040 1.720
691.834 3.000 2.200 1.960
692.118 3.000 2.200 2.120
692.403 3.240 2.440 2.200
692.696 2.920 2.120 1.960
692.980 2.840 1.880 1.880
693.265 2.840 1.880 2.200
693.550 3.000 2.280 2.360
693.834 2.920 2.040 2.200
694.119 3.000 1.880 2.360
694.403 3.000 2.040 2.200
694.687 3.080 1.880 2.120
694.993 2.840 1.960 2.120
695.278 3.000 1.880 2.120
695.563 3.000 1.880 2.120
695.846 3.000 1.880 2.120
696.131 3.000 1.880 2.120
696.416 3.000 1.880 2.200
696.709 3.000 1.880 2.200
696.992 3.000 1.880 2.120
697.277 3.080 1.560 1.960
697.562 2.840 1.880 2.200
697.846 2.760 2.040 2.200
698.130 3.080 2.040 1.960
698.415 2.840 1.880 2.120
698.699 3.000 1.560 2.360
698.984 2.920 1.880 2.120
699.268 3.320 1.720 2.440
699.552 2.600 2.120 2.120
699.837 3.240 1.800 2.280
700.122 2.920 1.960 1.960
700.415 3.080 1.800 2.120
700.699 3.000 1.720 2.040
700.983 3.000 1.800 2.040
701.268 3.160 1.720 2.040
701.552 3.000 1.800 1.960
701.837 3.000 1.800 2.040
702.121 3.000 1.800 1.880
702.405 3.000 1.800 1.960
702.690 3.000 1.800 1.960
702.975 3.000 1.800 2.040
703.259 3.000 1.720 2.040
703.543 3.000 1.720 1.960
703.828 3.000 1.720 1.960
704.112 3.000 1.720 1.960
704.432 3.000 1.720 1.960
704.716 3.000 1.720 2.040
705.000 3.160 1.640 1.880
705.285 2.920 1.880 2.120
705.568 3.000 1.720 2.200
705.853 3.000 1.800 2.040
706.138 2.920 1.720 1.960
706.422 2.920 1.720 1.880
706.706 3.080 1.640 1.960
706.991 2.920 1.640 2.200
707.275 3.080 1.720 2.200
707.560 3.000 1.720 2.120
707.870 2.920 1.800 2.040
708.163 3.080 1.720 2.040
708.447 2.840 1.720 2.120
708.731 2.680 2.040 1.960
709.016 3.240 1.800 2.200
709.301 2.920 1.800 2.200
709.584 2.760 1.720 2.120
709.869 3.240 1.720 2.040
710.154 3.240 1.800 2.120
710.437 2.760 1.560 2.360
710.722 2.920 1.800 2.120
711.007 2.760 1.720 2.040
711.290 2.760 1.720 2.120
711.575 3.160 1.560 2.200
711.860 2.600 2.120 2.120
712.153 3.400 1.960 2.360
712.454 2.920 2.040 2.200
712.737 3.080 1.800 2.360
713.022 3.080 1.880 2.280
713.307 2.920 1.880 2.280
713.590 3.160 1.880 2.280
713.875 2.680 1.880 2.280
714.160 3.320 1.560 2.280
714.444 3.080 1.720 2.280
714.728 2.920 2.040 2.040
715.013 3.000 1.640 2.120
715.297 2.840 1.960 2.120
715.582 3.240 1.800 2.200
715.874 3.240 1.720 2.200
716.159 2.840 1.800 2.120
716.443 3.000 2.120 1.720
716.728 2.680 2.520 1.880
717.012 2.600 2.680 1.800
717.296 2.840 2.440 1.960
717.581 2.840 2.360 1.800
717.865 3.320 1.960 1.720
718.149 3.160 1.960 2.040
718.434 2.920 1.960 2.120
718.718 3.320 2.040 1.960
719.002 2.840 1.960 1.880
719.287 3.000 1.880 1.880
719.571 3.080 2.040 1.800
719.863 2.680 2.120 1.800
720.156 3.160 2.120 1.720
720.440 3.000 2.120 1.800
720.749 2.760 1.960 1.960
721.035 3.160 2.040 2.120
721.319 2.920 1.960 2.120
721.605 3.000 1.960 1.880
721.890 3.080 1.960 2.040
722.176 3.000 1.800 1.960
722.461 3.080 1.640 1.960
722.746 3.080 1.880 2.040
723.032 2.920 2.040 2.200
723.316 3.160 1.640 2.040
723.610 3.000 1.960 2.040
723.896 3.080 2.040 2.200
724.182 3.160 1.800 2.040
724.466 2.920 1.960 1.960
724.752 3.000 1.800 1.880
725.037 3.240 1.800 2.040
725.322 2.760 1.880 1.880
725.608 3.240 1.800 1.960
725.893 2.840 2.040 1.880
726.178 3.080 1.960 2.120
726.463 3.080 2.040 2.040
726.749 2.920 1.960 1.960
727.034 3.080 1.640 1.960
727.319 3.000 1.800 1.960
727.602 2.840 1.960 1.960
727.887 3.160 1.880 2.040
728.173 2.920 1.960 1.960
728.458 3.080 1.880 2.120
728.743 3.160 1.800 2.120
729.029 2.840 2.040 2.040
729.314 3.000 1.960 2.120
729.600 2.920 1.800 2.040
729.884 3.000 1.960 2.040
730.170 3.160 2.040 2.120
730.456 2.840 1.800 2.040
730.740 3.160 1.640 2.040
731.026 2.920 1.960 2.040
731.320 3.160 1.880 2.120
731.606 3.160 1.800 2.120
731.890 3.000 1.960 2.120
732.176 3.240 1.800 2.200
732.461 2.760 2.040 2.040
732.746 3.080 1.640 2.040
733.032 3.000 1.880 2.120
733.317 3.080 1.960 2.200
733.627 3.160 1.720 2.040
733.913 3.000 1.960 2.120
734.197 3.000 1.960 2.200
734.483 2.840 2.120 1.960
734.769 3.320 1.800 1.960
735.063 3.000 1.640 2.120
735.347 2.840 1.720 2.280
735.633 2.920 2.040 2.360
735.919 3.080 1.960 2.520
736.203 2.760 1.720 2.680
736.516 2.920 1.720 2.520
736.801 2.920 1.880 2.600
737.087 2.760 1.960 2.600
737.372 3.080 1.880 2.600
737.657 2.920 1.720 2.280
737.942 2.920 1.720 2.360
738.228 3.000 1.800 2.280
738.513 3.000 1.880 2.280
738.799 3.000 1.960 2.280
739.093 3.080 1.880 2.120
739.378 3.000 1.800 2.120
739.663 3.000 1.960 2.200
739.949 3.080 2.040 2.280
740.234 3.000 1.960 2.200
740.519 3.080 1.880 2.120
740.805 2.920 2.040 2.040
741.091 3.000 2.040 2.120
741.376 3.000 2.120 2.120
741.661 3.000 1.960 2.120
741.947 3.000 2.120 2.280
742.232 3.000 2.120 2.200
742.517 2.920 2.120 2.200
742.825 3.000 2.120 2.280
743.110 3.000 2.040 2.280
743.395 3.000 1.880 2.200
743.698 3.000 2.040 2.280
743.985 3.000 1.960 2.280
744.270 3.080 1.960 2.280
744.557 2.920 2.040 2.120
744.843 3.000 2.040 2.280
745.130 3.000 1.960 2.280
745.415 3.080 1.880 2.120
745.702 3.000 1.960 2.200
745.988 2.920 1.880 2.120
746.273 3.000 1.960 2.200
746.582 3.000 1.800 2.200
746.876 3.000 1.960 2.200
747.162 2.920 1.800 2.360
747.448 3.080 1.720 2.200
747.735 3.080 1.800 2.120
748.020 3.080 1.800 2.040
748.306 3.000 1.720 2.200
748.593 2.920 1.800 2.120
