Time XAccel YAccel ZAccel
481.744 2.040 3.160 3.240
482.022 1.960 3.160 3.240
482.299 1.960 3.240 3.320
482.577 2.040 3.160 3.320
482.854 1.960 3.160 3.320
483.133 1.960 3.160 3.320
483.410 1.960 3.080 3.320
483.688 1.960 3.160 3.320
483.980 1.880 3.080 3.320
484.258 1.880 3.080 3.240
484.537 1.800 3.080 3.240
484.814 1.800 3.080 3.240
485.093 1.960 3.080 3.320
485.380 1.960 3.160 3.400
485.659 2.040 3.160 3.320
485.936 2.040 3.160 3.320
486.214 2.040 3.080 3.320
486.492 1.800 3.240 3.480
486.770 1.800 2.360 3.000
487.047 1.880 3.080 3.320
487.326 1.960 3.400 3.000
487.603 2.040 3.240 3.080
487.888 2.200 3.480 2.840
488.166 2.360 3.800 2.760
488.444 2.520 3.960 2.600
488.722 2.600 3.800 2.760
488.999 2.440 3.480 2.760
489.278 2.040 3.240 3.000
489.555 2.440 3.400 3.400
489.833 1.800 3.480 2.840
490.111 2.120 3.240 2.600
490.389 2.440 3.800 2.680
490.667 2.280 3.560 2.840
490.945 2.120 3.560 2.680
491.222 1.880 3.160 3.000
491.507 2.040 3.080 3.320
491.784 1.960 3.160 3.320
492.063 2.840 2.920 3.720
492.340 2.600 2.840 3.720
492.619 2.680 2.360 3.720
492.896 2.680 2.360 3.720
493.174 3.320 1.960 3.000
493.452 3.640 2.280 2.440
493.730 3.560 2.280 2.600
494.009 2.600 1.480 2.600
494.286 2.200 1.640 2.200
494.564 2.040 1.880 2.600
494.842 1.800 2.360 3.480
495.120 2.200 1.800 3.080
495.404 2.120 1.640 3.240
495.682 2.120 1.720 3.160
495.960 2.280 1.720 3.320
496.238 2.200 1.720 3.240
496.515 1.880 3.400 4.200
496.794 2.280 1.640 3.480
497.071 1.800 2.920 3.560
497.350 2.120 3.000 3.480
497.627 2.040 3.160 3.240
497.905 2.040 3.480 2.680
498.183 1.880 3.320 2.440
498.461 2.280 3.720 2.360
498.738 2.440 3.320 3.400
499.048 2.520 3.160 3.320
499.325 2.680 3.320 3.640
499.603 2.840 3.000 3.640
499.881 2.760 2.280 3.560
500.159 2.680 2.280 3.640
500.437 2.440 2.520 3.560
500.715 2.760 2.360 3.560
500.992 2.680 2.200 3.560
501.271 2.840 2.040 3.480
501.548 2.920 2.120 3.560
501.837 2.840 2.040 3.480
502.115 3.000 1.960 3.480
502.392 2.760 2.200 3.480
502.671 2.840 2.200 3.480
502.948 2.760 1.880 3.560
503.227 2.680 3.080 3.080
503.504 2.600 3.160 4.120
503.782 2.440 3.080 3.880
504.060 2.360 3.160 3.720
504.338 2.360 2.920 3.800
504.615 2.360 3.080 3.480
504.894 2.360 3.240 3.320
505.171 2.280 3.320 3.240
505.449 2.360 3.320 3.400
505.727 2.360 3.160 3.560
506.005 2.440 3.080 3.560
506.282 2.520 3.240 3.560
506.567 2.520 3.240 3.480
506.844 2.520 3.320 3.400
507.123 2.360 3.320 3.480
507.400 2.440 3.160 3.560
507.678 2.360 3.320 3.320
507.956 2.200 3.640 3.640
508.234 2.440 3.320 3.320
508.512 2.280 3.080 3.160
508.790 2.280 1.480 2.600
509.067 2.200 1.560 2.360
509.346 2.120 1.720 2.280
509.624 2.120 1.640 2.360
509.901 2.200 1.640 2.360
510.186 2.280 1.640 2.360
510.464 2.200 1.560 2.440
510.742 2.120 1.640 2.600
511.019 2.120 1.640 2.520
511.298 2.040 1.560 2.280
511.575 2.200 1.640 2.360
511.853 2.200 1.560 2.440
512.130 2.280 1.560 2.680
512.409 2.200 1.480 2.600
512.686 2.280 1.560 2.440
512.964 2.200 1.640 2.360
513.242 2.200 1.720 2.280
513.520 2.120 1.640 2.360
513.797 2.120 1.720 2.280
514.082 2.040 1.720 2.360
514.360 2.040 1.720 2.360
514.638 2.040 1.720 2.440
514.916 2.040 1.640 2.440
515.193 2.040 1.720 2.600
515.472 2.040 1.720 2.520
515.749 2.040 1.640 2.520
516.027 2.280 1.480 2.920
516.305 2.120 1.800 3.160
516.583 2.120 1.720 3.080
516.860 2.120 1.720 3.000
517.139 2.040 1.560 2.520
517.416 2.120 1.800 1.960
517.701 2.040 2.040 1.880
517.978 2.200 2.120 1.560
518.267 2.200 2.120 1.720
518.545 2.200 1.720 2.040
518.822 2.120 1.720 2.280
519.101 2.200 1.640 2.760
519.387 2.120 1.720 3.000
519.665 1.960 1.800 3.000
519.942 1.960 1.880 3.000
520.221 2.040 1.640 2.760
520.498 2.040 1.640 2.760
520.776 2.120 1.720 3.000
521.054 2.200 1.720 3.160
521.332 2.040 2.120 3.320
521.617 2.120 2.760 3.640
521.894 2.280 2.920 3.720
522.172 2.120 1.800 3.160
522.450 2.200 1.560 2.680
522.728 2.200 1.560 2.200
523.005 2.200 1.720 2.040
523.284 2.200 1.880 2.200
523.561 2.200 1.640 2.280
523.839 2.200 1.640 2.120
524.117 2.200 1.640 2.120
524.395 2.120 1.800 2.040
524.672 1.800 2.120 1.800
524.951 2.600 2.200 1.560
525.235 2.600 2.440 1.560
525.513 2.680 2.600 1.560
525.790 2.520 2.680 1.560
526.069 2.680 2.760 1.560
526.346 2.680 2.680 1.640
526.624 2.360 2.680 1.800
526.901 2.280 2.760 1.960
527.180 1.640 1.800 1.480
527.457 1.800 1.880 2.520
527.735 1.960 1.720 2.840
528.014 1.640 1.800 3.000
528.291 1.960 1.640 3.240
528.569 2.200 1.080 3.480
528.847 2.200 2.520 2.920
529.132 1.960 1.720 2.440
529.409 1.880 1.960 2.920
529.687 1.960 1.640 2.760
529.965 1.880 1.800 2.760
530.243 2.280 2.120 2.760
530.520 1.800 2.040 2.840
530.799 1.560 2.120 2.840
531.076 1.720 2.200 2.920
531.354 2.280 2.360 2.600
531.632 1.800 1.720 3.000
531.910 1.960 1.480 2.600
532.187 1.640 1.880 2.600
532.466 1.880 1.880 2.600
532.751 1.960 1.720 2.760
533.028 1.960 1.720 2.760
533.306 1.640 1.800 2.600
533.583 1.720 1.960 2.600
533.862 1.720 1.720 2.680
534.148 1.720 1.800 2.600
534.436 1.800 1.720 2.760
534.714 1.720 1.160 3.240
534.992 1.720 3.000 2.200
535.270 1.320 2.520 2.200
535.547 1.800 2.520 2.520
535.825 1.800 1.720 2.360
536.103 1.800 1.720 2.840
536.381 1.640 1.800 2.760
536.665 1.800 1.880 2.520
536.943 1.880 1.960 2.920
537.220 1.720 2.120 2.680
537.499 1.960 1.800 2.520
537.776 1.960 1.560 2.600
538.054 1.960 1.640 2.600
538.331 1.800 1.720 2.680
538.610 1.880 1.880 2.760
538.887 1.720 2.200 2.840
539.165 1.560 1.880 2.760
539.443 1.720 2.040 2.680
539.721 1.720 1.880 2.680
539.998 1.640 2.040 2.680
540.283 1.720 2.040 2.680
540.561 1.720 1.960 2.680
540.839 1.720 1.960 2.760
541.117 1.720 1.960 2.760
541.394 1.720 2.040 2.760
541.672 1.720 1.960 2.760
541.950 1.720 2.120 2.760
542.228 1.800 1.960 2.680
542.505 1.880 1.720 2.840
542.783 1.880 1.800 2.840
543.061 1.720 1.640 2.760
543.339 1.800 2.040 2.680
543.616 1.480 1.800 2.280
543.894 1.880 2.040 2.600
544.178 1.640 1.640 2.600
544.457 1.880 2.200 3.080
544.734 1.640 1.240 2.840
545.012 2.040 2.360 2.600
545.289 1.240 1.320 3.400
545.568 2.200 1.720 3.240
545.845 1.960 1.640 3.000
546.123 1.960 1.800 3.000
546.400 1.800 1.960 2.920
546.679 1.800 1.800 3.000
546.956 1.800 2.200 3.000
547.234 1.800 2.040 2.920
547.513 1.400 1.880 3.000
547.796 2.040 2.280 2.360
548.075 1.480 2.120 2.680
548.352 1.720 1.880 2.680
548.630 1.800 1.800 2.760
548.908 1.880 1.800 3.000
549.186 1.800 1.960 3.000
549.463 1.880 2.040 2.760
549.742 1.400 1.560 2.600
550.019 3.320 2.520 3.240
550.297 2.200 2.520 3.640
550.574 2.680 3.240 3.960
550.863 3.240 2.760 2.920
551.141 3.240 2.920 3.400
551.418 2.280 2.760 3.880
551.703 3.000 2.520 3.160
551.981 3.000 2.920 3.560
552.259 3.000 2.920 3.640
552.536 3.000 2.920 3.640
552.814 3.080 2.760 3.480
553.092 3.080 3.000 3.640
553.370 3.160 2.920 3.560
553.647 3.000 2.840 3.640
553.926 3.000 2.840 3.640
554.203 2.920 2.840 3.640
554.490 2.920 2.840 3.640
554.768 3.000 2.840 3.640
555.045 3.000 2.920 3.640
555.330 3.080 2.760 3.560
555.607 3.160 2.920 3.480
555.885 3.160 2.760 3.560
556.163 3.160 2.760 3.560
556.441 3.160 2.760 3.560
556.718 3.160 2.840 3.560
556.997 3.160 2.680 3.560
557.274 3.160 2.760 3.560
557.552 3.160 2.760 3.560
557.829 3.160 2.760 3.560
558.108 3.160 2.760 3.560
558.385 3.080 2.760 3.560
558.663 3.160 2.840 3.560
558.940 3.160 2.840 3.560
559.225 0.920 1.960 3.800
559.503 3.160 2.840 3.480
559.781 3.240 2.760 3.560
560.059 3.160 2.840 3.560
560.336 3.160 2.840 3.560
560.615 3.160 2.840 3.560
560.892 3.240 2.840 3.480
561.170 3.320 2.920 3.480
561.447 3.000 2.920 3.640
561.726 3.160 2.920 3.560
562.003 3.000 2.440 3.960
562.281 3.080 2.920 3.560
562.558 3.240 2.680 3.480
562.843 3.240 3.080 2.920
563.121 3.080 3.320 2.520
563.399 2.280 3.160 3.480
563.676 1.800 2.760 3.320
563.954 2.200 2.600 3.560
564.232 1.960 2.600 3.720
564.510 2.120 1.880 3.080
564.787 2.040 2.840 3.560
565.065 2.360 2.920 2.840
565.343 2.040 3.720 2.920
565.621 2.520 4.280 3.160
565.898 3.080 3.640 2.840
566.176 3.240 3.800 1.400
566.454 2.760 3.560 2.440
566.739 2.840 3.720 2.760
567.027 2.920 3.640 2.600
567.304 3.320 3.640 2.680
567.582 3.000 3.720 2.680
567.860 2.760 3.720 2.680
568.138 3.880 2.920 3.160
568.415 3.080 3.560 3.000
568.693 3.320 3.400 3.160
568.970 3.160 3.400 3.160
569.258 2.920 3.640 1.960
569.536 2.280 3.560 2.920
569.813 1.880 3.640 1.880
570.091 1.880 3.400 2.840
570.375 1.640 3.160 3.000
570.653 1.800 3.160 2.280
570.930 1.320 2.840 2.200
571.208 1.560 3.640 1.960
571.486 1.560 2.600 2.120
571.764 1.800 2.680 2.600
572.041 1.640 2.280 2.280
572.319 1.800 2.840 2.200
572.597 2.120 3.240 2.440
572.875 1.480 3.240 2.600
573.152 2.360 3.240 2.840
573.430 2.600 3.560 2.280
573.707 2.120 5.880 1.960
573.986 2.200 2.920 1.800
574.265 3.160 3.320 1.160
574.542 2.760 3.160 1.720
574.820 2.760 3.080 1.800
575.097 3.320 4.680 1.080
575.375 1.560 2.280 1.320
575.652 2.840 3.240 1.800
575.931 2.840 3.320 1.800
576.208 2.840 3.320 1.800
576.486 2.840 3.320 1.800
576.763 2.840 3.320 1.880
577.042 2.760 3.400 1.800
577.319 2.840 3.320 1.800
577.597 2.840 3.480 1.880
577.881 2.200 3.320 2.200
578.159 3.080 3.960 3.320
578.436 1.320 3.800 2.360
578.715 1.880 3.080 3.400
578.992 1.560 3.160 2.680
579.270 1.480 2.520 2.440
579.547 1.720 2.360 3.080
579.825 1.720 2.600 2.440
580.103 1.480 2.760 2.200
580.381 1.800 2.520 2.600
580.658 1.480 2.600 2.920
580.936 1.320 2.520 2.600
581.214 1.480 2.280 2.760
581.498 1.480 3.160 3.000
581.777 2.440 2.920 1.880
582.054 2.760 3.160 2.600
582.332 2.760 2.840 2.200
582.609 2.200 3.640 2.360
582.888 5.000 3.000 0.920
583.165 2.760 3.560 2.040
583.453 1.800 3.320 2.840
583.731 2.200 3.480 2.600
584.009 2.600 3.960 2.440
584.286 2.520 3.320 1.640
584.564 2.200 3.800 1.480
584.841 2.760 2.680 2.440
585.120 3.080 2.760 1.160
585.405 2.840 3.640 2.840
585.682 3.080 3.320 1.800
585.960 2.760 4.120 2.200
586.237 2.760 3.880 3.240
586.515 1.960 3.720 1.480
586.792 2.200 3.560 3.000
587.071 2.600 3.880 2.520
587.348 2.440 3.320 2.840
587.626 2.440 3.560 2.680
587.903 3.000 2.760 1.160
588.182 1.640 3.720 1.880
588.459 1.480 2.600 1.800
588.737 3.080 2.040 3.000
589.021 3.160 3.560 3.400
589.299 2.840 3.640 3.560
589.576 2.680 3.320 2.280
589.863 2.760 3.160 2.680
590.141 2.840 3.640 1.560
590.418 2.520 3.320 2.840
590.697 2.680 3.560 1.800
590.974 1.880 4.040 1.800
591.252 2.120 3.480 1.400
591.529 1.800 3.480 1.560
591.807 1.720 3.400 1.720
592.085 2.120 3.320 2.200
592.363 3.240 2.520 1.720
592.640 3.480 2.840 2.200
592.925 3.640 2.760 2.680
593.202 2.920 2.840 1.960
593.480 3.960 2.040 1.960
593.757 3.880 2.920 1.880
594.035 3.320 2.920 1.880
594.312 3.240 2.760 2.200
594.591 3.320 2.840 2.200
594.868 3.560 2.920 2.120
595.146 3.480 2.920 2.120
595.423 3.480 2.920 2.120
595.701 3.480 2.920 2.120
595.979 3.480 2.920 2.120
596.257 3.480 2.920 2.120
596.541 3.480 2.920 2.120
596.818 3.480 2.920 2.120
597.097 3.480 2.920 2.120
597.374 3.480 2.920 2.120
597.652 3.480 2.920 2.120
597.929 3.480 2.920 2.120
598.207 3.480 2.920 2.120
598.485 3.480 2.920 2.120
598.763 3.480 2.920 2.120
599.040 3.480 2.920 2.120
599.318 3.480 2.920 2.120
599.606 3.480 2.920 2.120
599.884 3.480 2.920 2.120
600.161 3.480 2.920 2.120
600.443 3.480 2.920 2.120
600.721 3.480 2.920 2.120
600.998 3.480 2.920 2.120
601.276 3.480 2.920 2.120
601.554 3.480 2.920 2.120
601.832 3.480 2.920 2.120
602.109 3.480 2.920 2.120
602.387 3.480 2.920 2.120
602.664 3.480 2.920 2.120
602.942 3.480 2.920 2.120
603.220 3.480 2.920 2.120
603.498 3.480 2.920 2.120
603.775 3.480 2.920 2.120
604.060 3.480 2.920 2.120
604.347 3.480 2.920 2.120
604.624 3.480 2.920 2.120
604.902 3.480 2.920 2.120
605.180 3.480 2.920 2.120
605.458 3.480 2.920 2.120
605.735 3.480 2.920 2.120
606.014 3.480 2.920 2.120
606.291 3.480 2.920 2.120
606.570 3.480 2.920 2.120
606.847 3.480 2.920 2.120
607.125 3.480 2.920 2.120
607.403 3.480 2.920 2.120
607.681 3.480 2.920 2.120
607.965 3.480 2.920 2.120
608.243 3.480 2.920 2.120
608.521 3.480 2.920 2.120
608.799 3.480 2.920 2.120
609.076 3.480 2.920 2.120
609.355 3.480 2.920 2.120
609.632 3.480 2.920 2.120
609.911 3.480 2.920 2.120
610.188 3.480 2.920 2.120
610.467 3.480 2.920 2.120
610.745 3.480 2.920 2.120
611.022 3.480 2.920 2.120
611.301 3.480 2.920 2.120
611.585 3.480 2.920 2.120
611.863 3.480 2.920 2.120
612.140 3.480 2.920 2.120
612.419 3.480 2.920 2.120
612.696 3.480 2.920 2.120
612.974 3.480 2.920 2.120
613.252 3.480 2.920 2.120
613.530 3.480 2.920 2.120
613.808 3.480 2.920 2.120
614.086 3.480 2.920 2.120
614.364 3.480 2.920 2.120
614.642 3.480 2.920 2.120
614.919 3.480 2.920 2.120
615.198 3.480 2.920 2.120
615.483 3.480 2.920 2.120
615.760 3.480 2.920 2.120
616.048 3.480 2.920 2.120
616.326 3.480 2.920 2.120
616.604 3.480 2.920 2.120
616.881 3.480 2.920 2.120
617.160 3.480 2.920 2.120
617.437 3.480 2.920 2.120
617.715 3.480 2.920 2.120
617.993 3.480 2.920 2.120
618.271 3.480 2.920 2.120
618.549 3.480 2.920 2.120
618.827 3.480 2.920 2.120
619.112 3.480 2.920 2.120
619.389 3.480 2.920 2.120
619.667 3.480 2.920 2.120
619.945 3.480 2.920 2.120
620.223 3.480 2.920 2.120
620.500 3.480 2.920 2.120
620.779 3.480 2.920 2.120
621.056 3.480 2.920 2.120
621.334 3.480 2.920 2.120
621.612 3.480 2.920 2.120
621.890 3.480 2.920 2.120
622.167 3.480 2.920 2.120
622.446 3.480 2.920 2.120
622.723 3.480 2.920 2.120
623.008 3.480 2.920 2.120
623.285 3.480 2.920 2.120
623.564 3.480 2.920 2.120
623.841 3.480 2.920 2.120
624.119 3.480 2.920 2.120
624.398 3.480 2.920 2.120
624.675 3.480 2.920 2.120
624.962 3.480 2.920 2.120
625.240 3.480 2.920 2.120
625.518 3.480 2.920 2.120
625.795 3.480 2.920 2.120
626.074 3.480 2.920 2.120
626.351 3.480 2.920 2.120
626.636 3.480 2.920 2.120
626.913 3.480 2.920 2.120
627.192 3.480 2.920 2.120
627.470 3.480 2.920 2.120
627.747 3.480 2.920 2.120
628.026 3.480 2.920 2.120
628.303 3.480 2.920 2.120
628.581 3.480 2.920 2.120
628.859 3.480 2.920 2.120
629.137 3.480 2.920 2.120
629.414 3.480 2.920 2.120
629.693 3.480 2.920 2.120
629.970 3.480 2.920 2.120
630.248 3.480 2.920 2.120
630.532 3.480 2.920 2.120
630.811 3.480 2.920 2.120
631.088 3.480 2.920 2.120
631.366 3.480 2.920 2.120
631.644 3.480 2.920 2.120
631.922 3.720 2.840 2.200
632.211 3.480 2.920 2.120
632.488 3.480 2.920 2.120
632.766 3.480 2.920 2.120
633.043 3.480 2.920 2.120
633.322 3.480 2.920 2.120
633.599 3.160 2.600 2.280
633.877 3.560 2.040 1.880
634.161 3.000 2.920 1.640
634.440 2.200 2.520 1.400
634.717 3.080 3.240 2.040
634.995 2.760 3.560 2.200
635.272 2.840 3.400 1.960
635.551 3.000 3.480 2.040
635.828 3.000 3.400 2.040
636.106 3.080 3.400 2.120
636.384 3.160 3.560 2.040
636.662 3.080 3.480 2.040
636.940 3.160 3.480 2.040
637.218 3.080 3.400 2.760
637.496 3.160 3.560 2.600
637.774 3.240 3.320 2.280
638.058 3.160 2.760 1.800
638.336 2.920 3.480 1.560
638.614 2.280 2.840 1.640
638.891 2.040 3.000 1.880
639.170 1.640 2.760 2.120
639.456 1.480 2.760 2.600
639.734 1.560 2.680 2.920
640.011 1.640 2.680 2.920
640.290 1.640 2.760 2.920
640.568 1.720 2.920 2.920
640.845 1.560 3.000 2.840
641.124 1.640 2.920 3.080
641.401 1.640 3.000 3.000
641.686 1.720 2.840 2.840
641.963 1.560 2.760 2.760
642.241 1.560 2.920 2.680
642.519 1.640 2.920 2.520
642.797 1.640 2.920 2.600
643.074 1.640 2.840 2.760
643.353 1.560 2.920 2.680
643.630 1.640 2.840 2.920
643.909 1.560 2.840 2.920
644.186 1.640 2.840 2.760
644.464 1.640 2.920 2.760
644.741 1.640 3.000 2.760
645.020 1.640 3.000 2.840
645.297 1.640 3.000 2.760
645.576 1.640 3.000 2.760
645.853 1.640 2.920 2.760
646.131 1.560 2.920 2.600
646.409 1.720 2.840 2.760
646.687 1.640 2.920 2.520
646.964 1.640 3.080 2.520
647.243 1.480 2.920 2.760
647.520 1.640 2.840 2.840
647.798 1.560 2.840 2.760
648.075 1.640 2.840 2.920
648.354 1.560 2.840 2.920
648.642 1.720 2.840 2.840
648.920 1.560 2.840 3.000
649.204 1.640 2.840 3.000
649.481 1.560 2.920 2.920
649.760 1.560 2.840 2.920
650.037 1.640 2.680 3.080
650.315 1.640 2.760 2.840
650.593 1.560 2.760 2.760
650.871 1.560 2.760 2.920
651.148 1.640 2.600 2.920
651.426 1.560 2.600 2.840
651.705 1.560 2.600 2.920
651.982 1.480 2.680 2.840
652.260 1.560 2.600 2.840
652.538 1.480 2.520 2.840
652.823 1.560 2.440 2.840
653.100 1.560 2.520 2.920
653.378 1.640 2.440 2.920
653.655 1.560 2.440 2.920
653.934 1.560 2.440 2.840
654.211 1.560 2.440 2.920
654.489 1.640 2.440 2.920
654.767 1.560 2.440 2.920
655.045 1.560 2.440 2.920
655.322 1.560 2.440 2.920
655.601 1.560 2.440 2.920
655.878 1.640 2.360 3.000
656.156 1.560 2.440 2.920
656.433 1.560 2.520 2.840
656.718 1.560 2.520 2.840
656.997 1.560 2.440 2.920
657.274 1.560 2.520 2.920
657.552 1.560 2.520 2.920
657.830 1.560 2.520 2.920
658.108 1.560 2.440 2.840
658.385 1.800 2.280 2.840
658.664 1.640 2.280 2.760
658.941 1.640 2.600 2.920
659.219 1.560 2.520 2.920
659.497 1.560 2.440 2.840
659.775 1.560 2.520 2.840
660.052 1.640 2.520 3.000
660.346 1.560 2.520 3.080
660.624 1.640 2.600 3.000
660.901 1.640 2.520 3.000
661.180 1.640 2.520 2.920
661.457 1.640 2.520 2.920
661.735 1.640 2.520 2.920
662.012 1.480 2.520 3.000
662.291 1.480 2.440 2.840
662.568 1.560 2.440 2.840
662.846 1.480 2.760 2.920
663.123 1.560 2.520 2.600
663.402 1.560 2.520 2.760
663.679 1.560 2.520 2.680
663.957 1.640 2.520 2.600
664.241 1.560 2.520 2.600
664.519 1.640 2.600 2.600
664.808 1.560 2.600 2.600
665.085 1.480 2.600 2.600
665.363 1.560 2.600 2.680
665.641 1.560 2.600 2.680
665.919 1.560 2.600 2.680
666.196 1.560 2.520 2.680
666.474 1.560 2.600 2.680
666.752 1.480 2.680 2.680
667.030 1.640 2.600 2.840
667.307 1.560 2.600 2.760
667.586 1.560 2.680 2.840
667.869 1.560 2.680 2.840
668.147 1.560 2.680 2.840
668.425 1.560 2.680 2.840
668.703 1.560 2.760 2.840
668.980 1.480 2.760 3.160
669.259 1.560 2.760 2.760
669.536 1.560 2.760 2.680
669.814 1.480 2.760 2.680
670.091 1.560 2.760 2.840
670.370 1.480 2.680 2.840
670.648 1.560 2.600 2.840
670.925 1.560 2.600 2.840
671.203 1.560 2.680 2.840
671.481 1.560 2.680 2.840
671.766 1.560 2.600 2.760
672.043 1.560 2.600 2.760
672.321 1.560 2.600 3.000
672.598 1.560 2.680 2.920
672.877 1.560 2.760 3.000
673.154 1.560 2.680 3.000
673.432 1.640 2.760 3.000
673.709 1.560 2.840 3.000
673.988 1.640 2.760 2.920
674.265 1.640 2.760 2.920
674.552 1.640 2.760 3.000
674.830 1.640 2.760 2.920
675.108 1.560 2.760 2.920
675.393 1.640 2.760 2.920
675.670 1.560 2.760 2.920
675.948 1.560 2.840 2.920
676.225 1.560 2.760 2.920
676.503 1.560 2.760 2.920
676.781 1.640 2.760 2.840
677.059 1.560 2.760 2.920
677.336 1.560 2.760 2.760
677.614 1.560 2.760 2.840
677.892 1.560 2.760 2.840
678.170 1.560 2.760 2.840
678.447 1.640 2.680 3.000
678.725 1.560 2.840 2.920
679.003 1.560 2.920 3.000
679.287 1.560 2.920 2.840
679.566 1.640 2.760 2.600
679.843 1.560 2.680 2.680
680.121 1.560 2.760 2.680
680.398 1.560 2.760 2.680
680.677 1.480 2.760 2.600
680.954 1.560 2.760 2.760
681.242 1.560 2.760 2.600
681.520 1.560 2.680 2.520
681.798 1.560 2.760 2.760
682.075 1.480 2.680 2.760
682.353 1.560 2.760 2.760
682.631 1.560 2.760 2.840
682.915 1.560 2.760 2.840
683.194 1.560 2.760 2.840
683.471 1.560 2.760 2.840
683.749 1.560 2.760 2.840
684.026 1.560 2.760 2.840
684.304 1.560 2.760 2.840
684.582 1.560 2.760 2.840
684.860 1.560 2.680 2.840
685.137 1.560 2.760 2.760
685.415 1.560 2.760 2.840
685.693 1.560 2.760 2.840
685.971 1.560 2.760 2.840
686.248 1.560 2.760 2.840
686.527 1.720 2.680 2.920
686.811 1.560 2.760 2.840
687.089 1.560 2.680 2.920
687.366 1.560 2.680 2.920
687.644 1.640 2.760 2.920
687.921 1.560 2.680 2.840
688.200 1.560 2.760 2.840
688.477 1.560 2.760 2.840
688.755 1.640 2.760 2.840
689.033 1.560 2.760 2.840
689.311 1.560 2.760 2.840
689.588 1.560 2.760 2.840
689.866 1.560 2.760 2.920
690.144 1.560 2.680 2.760
690.429 1.560 2.680 2.680
690.707 1.560 2.760 2.600
690.984 1.560 2.760 2.520
691.262 1.560 2.840 2.600
691.539 1.560 2.840 2.600
691.818 1.560 2.840 2.680
692.095 1.560 2.840 2.600
692.373 1.560 2.760 2.600
692.650 1.480 2.840 2.680
692.929 1.560 2.760 2.600
693.206 1.560 2.840 2.760
693.484 1.560 2.840 2.680
693.761 1.480 2.840 2.760
694.040 1.560 2.680 2.760
694.324 1.480 2.680 2.680
694.602 1.560 2.760 2.680
694.879 1.560 2.760 2.760
695.157 1.560 2.840 2.760
695.444 1.560 2.840 2.760
695.722 1.560 2.760 2.760
696.000 1.560 2.840 2.760
696.277 1.560 2.840 2.760
696.555 1.560 2.840 2.840
696.833 1.560 2.840 2.760
697.111 1.560 2.840 2.760
697.398 1.560 2.840 2.760
697.676 1.560 2.840 2.760
697.961 1.560 2.840 2.760
698.238 1.560 2.840 2.760
698.517 1.560 2.840 2.760
698.794 1.560 2.840 2.760
699.072 1.560 2.840 2.760
699.349 1.560 2.840 2.760
699.627 1.560 2.840 2.760
699.905 1.560 2.840 2.760
700.183 1.560 2.840 2.760
700.460 1.560 2.840 2.760
700.738 1.560 2.840 2.760
701.015 1.560 2.840 2.760
701.293 1.560 2.840 2.760
701.571 1.560 2.840 2.760
701.856 1.560 2.840 2.760
702.133 1.560 2.840 2.760
702.411 1.560 2.840 2.760
702.688 1.560 2.840 2.760
702.966 1.560 2.840 2.760
703.243 1.560 2.840 2.840
703.522 1.560 2.840 2.760
703.800 1.560 2.840 2.760
704.077 1.560 2.840 2.760
704.355 1.560 2.840 2.760
704.633 1.640 2.840 2.760
704.911 1.560 2.920 2.840
705.188 1.640 2.920 2.840
705.473 1.640 2.920 2.840
705.750 1.640 2.920 2.840
706.028 1.640 2.920 2.840
706.305 1.640 2.920 2.840
706.583 1.640 2.840 2.920
706.861 1.480 3.000 3.000
707.139 1.720 3.240 2.920
707.416 1.720 3.000 2.920
707.694 1.640 3.000 2.920
707.971 1.640 3.000 2.840
708.249 1.640 3.000 2.840
708.527 1.640 3.000 2.840
708.805 1.640 3.000 2.840
709.082 1.640 3.000 2.760
709.367 1.640 2.920 2.760
709.654 1.560 3.000 2.840
709.931 1.640 2.920 2.760
710.209 1.560 2.920 2.680
710.486 1.640 2.920 2.840
710.764 1.640 2.920 2.680
711.041 1.560 2.840 2.600
711.320 1.560 2.840 2.680
711.597 1.560 2.760 2.680
711.875 1.560 2.840 2.680
712.152 1.560 2.920 2.680
712.430 1.640 2.760 2.840
712.708 1.560 2.920 2.680
712.993 1.560 2.920 2.680
713.270 1.640 2.920 2.760
713.558 1.560 2.920 2.680
713.836 1.640 2.920 2.680
714.113 1.640 3.000 2.600
714.391 1.640 2.920 2.600
714.669 1.480 2.920 2.600
714.947 1.640 2.680 2.840
715.224 1.640 2.680 2.680
715.502 1.560 2.760 2.760
715.779 1.560 2.760 2.680
716.057 1.560 2.840 2.680
716.335 1.560 2.840 2.680
716.613 1.560 2.840 2.600
716.890 1.560 2.840 2.600
717.168 1.560 2.840 2.680
717.446 1.560 2.840 2.680
717.724 1.560 2.840 2.680
718.001 1.560 2.840 2.680
718.279 1.560 2.840 2.680
718.556 1.560 2.840 2.680
718.834 1.560 2.840 2.680
719.112 1.560 2.840 2.680
719.390 1.560 2.840 2.680
719.667 1.560 2.840 2.600
719.945 1.560 2.840 2.680
720.222 1.560 2.840 2.680
720.656 1.560 2.840 2.680
720.933 1.560 2.840 2.680
721.211 1.560 2.840 2.600
721.489 1.560 2.840 2.600
721.767 1.560 2.840 2.680
722.044 1.560 2.840 2.680
722.322 1.560 2.840 2.600
722.599 1.560 2.840 2.600
722.878 1.560 2.840 2.600
723.155 1.560 2.840 2.600
723.433 1.560 2.840 2.600
723.710 1.560 2.840 2.600
723.988 1.560 2.840 2.600
724.287 1.560 2.920 2.680
724.564 1.560 2.920 2.600
724.842 1.640 2.920 2.600
725.120 1.640 2.920 2.600
